id;type;loc_num;adresse;cp;commune;code_insee;longueur;largeur;lim_vitesse;sens;h_debut;h_fin;tonnage;geo_shape;geo_point_2d
92049046;LIVRAISON;DROIT;41 PLACE JULES FERRY;92120;MONTROUGE;92049;7.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3229598934786035, 48.812724330178014], ""type"": ""Point""}";48.812724330178014,2.3229598934786035
92049050;LIVRAISON;DROIT;25 AVENUE LEON GAMBETTA;92120;MONTROUGE;92049;15.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3231962979091345, 48.81383685191407], ""type"": ""Point""}";48.81383685191407,2.3231962979091345
92049051;LIVRAISON;DROIT;29 AVENUE LEON GAMBETTA;92120;MONTROUGE;92049;15.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.322893260899285, 48.81390835612995], ""type"": ""Point""}";48.81390835612995,2.322893260899285
92049054;LIVRAISON;DROIT;85 AVENUE HENRI GINOUX;92120;MONTROUGE;92049;16.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.320780273882857, 48.81565994481782], ""type"": ""Point""}";48.81565994481782,2.320780273882857
92049061;LIVRAISON;FACE;1 RUE VICTOR HUGO;92120;MONTROUGE;92049;9.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.32042218187384, 48.81678907333021], ""type"": ""Point""}";48.81678907333021,2.32042218187384
92049064;LIVRAISON;FACE;46 RUE LOUIS ROLLAND;92120;MONTROUGE;92049;12.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.321645608322321, 48.816661671235984], ""type"": ""Point""}";48.816661671235984,2.321645608322321
92049067;LIVRAISON;FACE;20 BOULEVARD GENERAL DE GAULLE;92120;MONTROUGE;92049;5.0;0.0;30;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.327574986886161, 48.81580881903833], ""type"": ""Point""}";48.81580881903833,2.327574986886161
92049079;LIVRAISON;DROIT;124 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;10.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.316525850709407, 48.813612266804626], ""type"": ""Point""}";48.813612266804626,2.316525850709407
92049082;LIVRAISON;DROIT;102 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;11.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3172272930974147, 48.814760145155496], ""type"": ""Point""}";48.814760145155496,2.3172272930974147
92049083;LIVRAISON;DROIT;96 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;11.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3174002055412224, 48.81503645715162], ""type"": ""Point""}";48.81503645715162,2.3174002055412224
92049091;LIVRAISON;DROIT;3 RUE DU COLONEL GILLON;92120;MONTROUGE;92049;10.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.32050599535419, 48.82077328763829], ""type"": ""Point""}";48.82077328763829,2.32050599535419
92050001;LIVRAISON;DROIT;15 AVENUE DE RUEIL;92000;NANTERRE;92050;9.5;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.19339407092537, 48.887795437778514], ""type"": ""Point""}";48.887795437778514,2.19339407092537
92050005;LIVRAISON;DROIT;64 RUE DU 8 MAI 1945;92000;NANTERRE;92050;10.0;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2053397098144574, 48.89206852583142], ""type"": ""Point""}";48.89206852583142,2.2053397098144574
92051007;LIVRAISON;DROIT;35 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;9.19999981;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2782921484940903, 48.87877250049819], ""type"": ""Point""}";48.87877250049819,2.2782921484940903
92051013;LIVRAISON;DROIT;113 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.269723082656532, 48.881524696733045], ""type"": ""Point""}";48.881524696733045,2.269723082656532
92051015;LIVRAISON;DROIT;83 AVENUE DU ROULLE;92200;NEUILLY SUR SEINE;92051;12.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.274247173636268, 48.88319460116447], ""type"": ""Point""}";48.88319460116447,2.274247173636268
92051016;LIVRAISON;DROIT;34 AVENUE DU ROULLE;92200;NEUILLY SUR SEINE;92051;6.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.279720275861731, 48.8820216378812], ""type"": ""Point""}";48.8820216378812,2.279720275861731
92051017;LIVRAISON;DROIT;41 AVENUE DU ROULLE;92200;NEUILLY SUR SEINE;92051;8.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2788842362491524, 48.88200507599317], ""type"": ""Point""}";48.88200507599317,2.2788842362491524
92051019;LIVRAISON;DROIT;14 RUE D'ARMENONVILLE;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.279962394172178, 48.8812705400791], ""type"": ""Point""}";48.8812705400791,2.279962394172178
92051027;LIVRAISON;DROIT;112 AVENUE ACHILLE PERETTI;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2659296994038276, 48.88518924689478], ""type"": ""Point""}";48.88518924689478,2.2659296994038276
92051028;LIVRAISON;DROIT;126 AVENUE ACHILLE PERETTI;92200;NEUILLY SUR SEINE;92051;15.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2648752226422064, 48.885430318107794], ""type"": ""Point""}";48.885430318107794,2.2648752226422064
92050018;LIVRAISON;DROIT;48 RUE MAURICE THOREZ;92000;NANTERRE;92050;8.0;0.0;30;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.195824385027313, 48.893265605391605], ""type"": ""Point""}";48.893265605391605,2.195824385027313
92050020;LIVRAISON;DROIT;79 RUE MAURICE THOREZ;92000;NANTERRE;92050;10.0;0.0;30;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.195948037504483, 48.894582105184355], ""type"": ""Point""}";48.894582105184355,2.195948037504483
92050021;LIVRAISON;DROIT;83 RUE MAURICE THOREZ;92000;NANTERRE;92050;10.0;0.0;30;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.196039692292454, 48.89480174990764], ""type"": ""Point""}";48.89480174990764,2.196039692292454
92050024;LIVRAISON;DROIT;22 BOULEVARD DE PESARO;92000;NANTERRE;92050;30.0;0.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.22515442055769, 48.895424318027665], ""type"": ""Point""}";48.895424318027665,2.22515442055769
92050048;LIVRAISON;DROIT;15 RUE DE ZILINA;92000;NANTERRE;92050;6.0;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.1937356168532327, 48.897256322887486], ""type"": ""Point""}";48.897256322887486,2.1937356168532327
92050051;LIVRAISON;FACE;4 PLACE DU MARECHAL FOCH;92000;NANTERRE;92050;10.0;0.0;30;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.1944049240023515, 48.888963525818355], ""type"": ""Point""}";48.888963525818355,2.1944049240023515
92044172;LIVRAISON;DROIT;100 RUE ARISTIDE BRIAND;92300;LEVALLOIS PERRET;92044;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.282339832940191, 48.89326692858077], ""type"": ""Point""}";48.89326692858077,2.282339832940191
92044174;LIVRAISON;DROIT;42 RUE KLEBER;92300;LEVALLOIS PERRET;92044;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2815596678479393, 48.893164028118406], ""type"": ""Point""}";48.893164028118406,2.2815596678479393
92044180;LIVRAISON;DROIT;90 RUE ANATOLE FRANCE;92300;LEVALLOIS PERRET;92044;21.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.284022730772342, 48.89327785910313], ""type"": ""Point""}";48.89327785910313,2.284022730772342
92046008;LIVRAISON;DROIT;69 AVENUE PIERRE LAROUSSE;92240;MALAKOFF;92046;15.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.304876945875922, 48.821003190649435], ""type"": ""Point""}";48.821003190649435,2.304876945875922
92046010;LIVRAISON;DROIT;38 AVENUE PIERRE LAROUSSE;92240;MALAKOFF;92046;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3034112896697945, 48.82243499258242], ""type"": ""Point""}";48.82243499258242,2.3034112896697945
92046011;LIVRAISON;DROIT;2 AVENUE DU MARECHAL LECLERC;92240;MALAKOFF;92046;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3088634567705, 48.82017613626381], ""type"": ""Point""}";48.82017613626381,2.3088634567705
92046018;LIVRAISON;DROIT;4 AVENUE AUGUSTIN DUMONT;92240;MALAKOFF;92046;11.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.29990071840209, 48.81903828015514], ""type"": ""Point""}";48.81903828015514,2.29990071840209
92046020;LIVRAISON;DROIT;54 AVENUE AUGUSTIN DUMONT;92240;MALAKOFF;92046;20.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3034699165695143, 48.81731012929545], ""type"": ""Point""}";48.81731012929545,2.3034699165695143
92046026;LIVRAISON;DROIT;43 RUE PAUL VAILLANT COUTURIER;92240;MALAKOFF;92046;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2962585768338166, 48.81349462128464], ""type"": ""Point""}";48.81349462128464,2.2962585768338166
92048004;LIVRAISON;DROIT;64 RUE DE LA REPUBLIQUE;92190;MEUDON;92048;6.5;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2356791816097, 48.805921253926364], ""type"": ""Point""}";48.805921253926364,2.2356791816097
92048006;LIVRAISON;DROIT;5 RUE PIERRE WACQUANT;92190;MEUDON;92048;28.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.228234403068207, 48.81979558103026], ""type"": ""Point""}";48.81979558103026,2.228234403068207
92048013;LIVRAISON;DROIT;10 RUE DE LA VERRERIE;92190;MEUDON;92048;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2341093370910285, 48.82045785405535], ""type"": ""Point""}";48.82045785405535,2.2341093370910285
92048020;LIVRAISON;DROIT;23 RUE D'ALEMBERT;92190;MEUDON;92048;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.23804642208007, 48.80383433672876], ""type"": ""Point""}";48.80383433672876,2.23804642208007
92048022;LIVRAISON;DROIT;1 RUE DE LA SYNAGOGUE;92190;MEUDON;92048;6.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2314686191857445, 48.78450674668013], ""type"": ""Point""}";48.78450674668013,2.2314686191857445
92051046;LIVRAISON;DROIT;1 RUE CARNOT;92200;NEUILLY SUR SEINE;92051;9.69999981;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2585415803908155, 48.88462852115943], ""type"": ""Point""}";48.88462852115943,2.2585415803908155
92051047;LIVRAISON;DROIT;9 RUE ERNEST DELOISON;92200;NEUILLY SUR SEINE;92051;0.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2492604643789593, 48.87701261820875], ""type"": ""Point""}";48.87701261820875,2.2492604643789593
92051053;LIVRAISON;DROIT;19 RUE DU GENERAL HENRION BERTIER;92200;NEUILLY SUR SEINE;92051;12.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2576493861346396, 48.88394394686842], ""type"": ""Point""}";48.88394394686842,2.2576493861346396
92051055;LIVRAISON;DROIT;47 RUE MADELEINE;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2782572895349946, 48.8845281214113], ""type"": ""Point""}";48.8845281214113,2.2782572895349946
92051059;LIVRAISON;DROIT;9 RUE ERNEST DELOISON;92200;NEUILLY SUR SEINE;92051;0.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2496618341629406, 48.876915711129854], ""type"": ""Point""}";48.876915711129854,2.2496618341629406
92051068;LIVRAISON;FACE;25 RUE EDMOND BLOUD;92200;NEUILLY SUR SEINE;92051;15.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.269489317819322, 48.884917850427136], ""type"": ""Point""}";48.884917850427136,2.269489317819322
92051071;LIVRAISON;DROIT;8 RUE YBRY;92200;NEUILLY SUR SEINE;92051;5.5;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2588904087743438, 48.885928759095215], ""type"": ""Point""}";48.885928759095215,2.2588904087743438
92051081;FONDS;DROIT;17 RUE DE L HOTEL DE VILLE;92200;NEUILLY SUR SEINE;92051;8.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.268767488167448, 48.88421124960353], ""type"": ""Point""}";48.88421124960353,2.268767488167448
92051096;LIVRAISON;DROIT;20 RUE ERNEST DELOISON;92200;NEUILLY SUR SEINE;92051;8.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2488673753046426, 48.877241464323774], ""type"": ""Point""}";48.877241464323774,2.2488673753046426
92051100;LIVRAISON;DROIT;185 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;17.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2617133238352105, 48.8840855324236], ""type"": ""Point""}";48.8840855324236,2.2617133238352105
92051106;FONDS;DROIT;20 RUE DU COMMANDANT PILOT;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2779363468310967, 48.881460212816975], ""type"": ""Point""}";48.881460212816975,2.2779363468310967
92051114;LIVRAISON;DROIT;19 RUE DE CHARTRES;92200;NEUILLY SUR SEINE;92051;9.5;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.278465626374045, 48.88116464754408], ""type"": ""Point""}";48.88116464754408,2.278465626374045
92051120;LIVRAISON;DROIT;1 RUE SAINT-PIERRE;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.270569746357338, 48.88204174753989], ""type"": ""Point""}";48.88204174753989,2.270569746357338
92051124;LIVRAISON;DROIT;12 RUE DES POISSONNIERS;92200;NEUILLY SUR SEINE;92051;6.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2660491009985155, 48.88429574905821], ""type"": ""Point""}";48.88429574905821,2.2660491009985155
92051130;LIVRAISON;DROIT;2 RUE DE L EGLISE;92200;NEUILLY SUR SEINE;92051;8.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2628174905941942, 48.884808353039745], ""type"": ""Point""}";48.884808353039745,2.2628174905941942
92051131;LIVRAISON;DROIT;2 RUE DE L HOTEL DE VILLE;92200;NEUILLY SUR SEINE;92051;12.5;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.267971156453001, 48.88298716041053], ""type"": ""Point""}";48.88298716041053,2.267971156453001
92051138;LIVRAISON;DROIT;2 RUE DU GENERAL HENRION BERTIER;92200;NEUILLY SUR SEINE;92051;12.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.259290330496046, 48.88344825651473], ""type"": ""Point""}";48.88344825651473,2.259290330496046
92051139;LIVRAISON;DROIT;12 RUE DU LIEUTENANT BONCOUR;92200;NEUILLY SUR SEINE;92051;7.8000001899999996;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2627053427934847, 48.89320524176034], ""type"": ""Point""}";48.89320524176034,2.2627053427934847
92051143;LIVRAISON;DROIT;40 RUE MADELEINE MICHELIS;92200;NEUILLY SUR SEINE;92051;11.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2778381540336854, 48.883566938439785], ""type"": ""Point""}";48.883566938439785,2.2778381540336854
92064009;LIVRAISON;DROIT;18 RUE PRESCHEZ;92210;SAINT CLOUD;92064;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2110930264842037, 48.844134915964325], ""type"": ""Point""}";48.844134915964325,2.2110930264842037
92064010;LIVRAISON;DROIT;2 RUE ROYALE;92210;SAINT CLOUD;92064;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.220919609439496, 48.84200241230414], ""type"": ""Point""}";48.84200241230414,2.220919609439496
92073001;LIVRAISON;DROIT;15 RUE DE LA REPUBLIQUE;92150;SURESNES;92073;5.0;1.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2217004091938173, 48.860914142079615], ""type"": ""Point""}";48.860914142079615,2.2217004091938173
92073013;LIVRAISON;DROIT;95 BOULEVARD HENRI SELLIER;92150;SURESNES;92073;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.220022316666151, 48.86572879057579], ""type"": ""Point""}";48.86572879057579,2.220022316666151
92073019;LIVRAISON;DROIT;60 RUE DES MOULINEAUX;92150;SURESNES;92073;6.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.222107858892102, 48.866653261122025], ""type"": ""Point""}";48.866653261122025,2.222107858892102
92073035;LIVRAISON;DROIT;41 RUE EMILE ZOLA;92150;SURESNES;92073;15.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2264939748053703, 48.869429773589225], ""type"": ""Point""}";48.869429773589225,2.2264939748053703
92073042;LIVRAISON;DROIT;6 RUE DE VERDUN;92150;SURESNES;92073;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2278618023283077, 48.871100053825565], ""type"": ""Point""}";48.871100053825565,2.2278618023283077
92073048;LIVRAISON;DROIT;15 RUE PERONNET;92150;SURESNES;92073;15.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2262819858165055, 48.87203494920796], ""type"": ""Point""}";48.87203494920796,2.2262819858165055
92073049;LIVRAISON;DROIT;28 RUE CARNOT;92150;SURESNES;92073;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2259876681145925, 48.872429895108375], ""type"": ""Point""}";48.872429895108375,2.2259876681145925
92073066;LIVRAISON;DROIT;169 RUE DE VERDUN;92150;SURESNES;92073;8.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2320545912256193, 48.87598174327178], ""type"": ""Point""}";48.87598174327178,2.2320545912256193
92073071;LIVRAISON;DROIT;63 RUE GAMBETTA;92150;SURESNES;92073;8.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2276937054818884, 48.87643311822364], ""type"": ""Point""}";48.87643311822364,2.2276937054818884
92073072;LIVRAISON;DROIT;8 RUE ROUGET DE L ISLE;92150;SURESNES;92073;8.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2307119869483802, 48.876965515365214], ""type"": ""Point""}";48.876965515365214,2.2307119869483802
92073074;LIVRAISON;DROIT;42 RUE ROUGET DE L ISLE;92150;SURESNES;92073;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2317596402641326, 48.87798359116274], ""type"": ""Point""}";48.87798359116274,2.2317596402641326
92073079;LIVRAISON;DROIT;126 RUE GAMBETTA;92150;SURESNES;92073;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2305078647599115, 48.878567344647166], ""type"": ""Point""}";48.878567344647166,2.2305078647599115
92073083;LIVRAISON;DROIT;15 RUE DES BAS ROGERS;92150;SURESNES;92073;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.23438449332376, 48.87968187005199], ""type"": ""Point""}";48.87968187005199,2.23438449332376
92073086;LIVRAISON;DROIT;73 AVENUE DES BAS ROGERS;92150;SURESNES;92073;5.0;1.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.224976625715842, 48.88191322749536], ""type"": ""Point""}";48.88191322749536,2.224976625715842
92073090;LIVRAISON;DROIT;52 AVENUE JEAN-JAURES;92150;SURESNES;92073;5.0;1.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.2088707726151062, 48.863830889173784], ""type"": ""Point""}";48.863830889173784,2.2088707726151062
92073092;LIVRAISON;DROIT;60 AVENUE JEAN-JAURES;92150;SURESNES;92073;5.0;1.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.2085930796767648, 48.864035285001805], ""type"": ""Point""}";48.864035285001805,2.2085930796767648
92073098;LIVRAISON;DROIT;28 AVENUE JEAN-JAURES;92150;SURESNES;92073;5.0;1.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.2105048576858333, 48.86267959691573], ""type"": ""Point""}";48.86267959691573,2.2105048576858333
92071002;LIVRAISON;DROIT;99 RUE HOUDAN;92330;SCEAUX;92071;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2858386390345924, 48.77890005997276], ""type"": ""Point""}";48.77890005997276,2.2858386390345924
92071005;LIVRAISON;DROIT;20 PLACE DU GENERAL DE GAULLE;92330;SCEAUX;92071;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2903610705109316, 48.77774839169732], ""type"": ""Point""}";48.77774839169732,2.2903610705109316
92071012;LIVRAISON;DROIT;144 AVENUE DU GENERAL LECLERC;92330;SCEAUX;92071;13.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3134917284489567, 48.77552823386679], ""type"": ""Point""}";48.77552823386679,2.3134917284489567
92071014;LIVRAISON;DROIT;35 RUE DE HOUDAN;92330;SCEAUX;92071;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2943607620278703, 48.77754432580686], ""type"": ""Point""}";48.77754432580686,2.2943607620278703
92071015;LIVRAISON;DROIT;15 RUE DE HOUDAN;92330;SCEAUX;92071;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2953085606976615, 48.77725567913257], ""type"": ""Point""}";48.77725567913257,2.2953085606976615
92076004;LIVRAISON;DROIT;6 RUE DE CAZES;92420;VAUCRESSON;92076;12.0;0.0;50;DOUBLE;05:00;10:00;0.0;"{""coordinates"": [2.1643064313480456, 48.838386346349196], ""type"": ""Point""}";48.838386346349196,2.1643064313480456
92012078;LIVRAISON;DROIT;9 RUE DES LONGS PRES;92100;BOULOGNE BILLANCOURT;92012;15.0;0.0;30;UNIQUE;08:00;19:00;0.0;"{""coordinates"": [2.246573429115596, 48.83250195896431], ""type"": ""Point""}";48.83250195896431,2.246573429115596
92044159;LIVRAISON;DROIT;1 RUE VOLTAIRE;92300;LEVALLOIS PERRET;92044;6.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2797622230817742, 48.89035368370826], ""type"": ""Point""}";48.89035368370826,2.2797622230817742
92024121;LIVRAISON;DROIT;7 RUE GASTON PAYMAL;92110;CLICHY;92024;15.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.310145106990881, 48.90236866917012], ""type"": ""Point""}";48.90236866917012,2.310145106990881
92024132;LIVRAISON;DROIT;46 RUE  DU GENERAL ROGUET;92110;CLICHY;92024;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3129992109283237, 48.90634665430611], ""type"": ""Point""}";48.90634665430611,2.3129992109283237
92051032;LIVRAISON;DROIT;3 RUE BOUTARD;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2595249799528836, 48.88411845894454], ""type"": ""Point""}";48.88411845894454,2.2595249799528836
92051089;LIVRAISON;DROIT;10 RUE DU CHATEAU;92200;NEUILLY SUR SEINE;92051;5.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2620762550393385, 48.88652253649819], ""type"": ""Point""}";48.88652253649819,2.2620762550393385
92012036;LIVRAISON;DROIT;32 AVENUE JEAN-BAPTISTE CLEMENT;92100;BOULOGNE BILLANCOURT;92012;10.0;0.0;50;DOUBLE;08:00;19:00;0.0;"{""coordinates"": [2.239056847707149, 48.84683024410698], ""type"": ""Point""}";48.84683024410698,2.239056847707149
92012039;LIVRAISON;DROIT;34 AVENUE PIERRE GRENIER;92100;BOULOGNE BILLANCOURT;92012;8.5;0.0;50;DOUBLE;08:00;19:00;0.0;"{""coordinates"": [2.251647493909217, 48.82983186172794], ""type"": ""Point""}";48.82983186172794,2.251647493909217
92012041;LIVRAISON;DROIT;36 AVENUE PIERRE GRENIER;92100;BOULOGNE BILLANCOURT;92012;9.0;0.0;50;DOUBLE;08:00;19:00;0.0;"{""coordinates"": [2.251562523228623, 48.82970962998721], ""type"": ""Point""}";48.82970962998721,2.251562523228623
92012050;LIVRAISON;DROIT;64 QUAI GEORGES GOSSE;92100;BOULOGNE BILLANCOURT;92012;0.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2338118147780466, 48.82584326440638], ""type"": ""Point""}";48.82584326440638,2.2338118147780466
92012054;LIVRAISON;DROIT;66 ROUTE DE LA REINE;92100;BOULOGNE BILLANCOURT;92012;8.0;0.0;50;DOUBLE;08:00;19:00;0.0;"{""coordinates"": [2.242589389944796, 48.839568445710064], ""type"": ""Point""}";48.839568445710064,2.242589389944796
92024044;LIVRAISON;DROIT;87 RUE MARTHE;92110;CLICHY;92024;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.304761303194912, 48.904310863096796], ""type"": ""Point""}";48.904310863096796,2.304761303194912
